state,state_abbr,year,scenario,scenario_label,data_type,observed_temp_2025_c,projected_temp_c,temp_change_from_2025_c
Rhode Island,RI,2030,ssp585,High emissions (SSP585),projected,10.632302364029519,9.73735523223877,-0.8949471317907502
Rhode Island,RI,2031,ssp585,High emissions (SSP585),projected,10.632302364029519,9.702649116516113,-0.9296532475134065
Rhode Island,RI,2032,ssp585,High emissions (SSP585),projected,10.632302364029519,10.599331855773926,-0.03297050825559397
Rhode Island,RI,2033,ssp585,High emissions (SSP585),projected,10.632302364029519,9.54198932647705,-1.090313037552469
Rhode Island,RI,2034,ssp585,High emissions (SSP585),projected,10.632302364029519,9.515835762023926,-1.116466602005594
Rhode Island,RI,2035,ssp585,High emissions (SSP585),projected,10.632302364029519,10.32324504852295,-0.3090573155065705
Rhode Island,RI,2036,ssp585,High emissions (SSP585),projected,10.632302364029519,10.423619270324707,-0.2086830937048127
South Carolina,SC,2025,ssp126,Low emissions (SSP126),observed,17.616394629442244,17.616394629442244,0.0
South Carolina,SC,2026,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.318915864436677,-2.2974787650055672
South Carolina,SC,2027,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.40468095013964,-2.2117136793026035
South Carolina,SC,2028,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.635673283092407,-1.980721346349837
South Carolina,SC,2029,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.64843013120934,-1.9679644982329036
South Carolina,SC,2030,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.10856942273643,-2.507825206705818
South Carolina,SC,2031,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.558942198210172,-2.057452431232074
South Carolina,SC,2032,ssp126,Low emissions (SSP126),projected,17.616394629442244,16.153249882821367,-1.4631447466208807
South Carolina,SC,2033,ssp126,Low emissions (SSP126),projected,17.616394629442244,14.90620784716477,-2.7101867822774777
South Carolina,SC,2034,ssp126,Low emissions (SSP126),projected,17.616394629442244,16.674336634416697,-0.9420579950255473
South Carolina,SC,2035,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.293326140976182,-2.3230684884660593
South Carolina,SC,2036,ssp126,Low emissions (SSP126),projected,17.616394629442244,15.392651839570236,-2.22374278987201
South Carolina,SC,2025,ssp245,Medium emissions (SSP245),observed,17.616394629442244,17.616394629442244,0.0
South Carolina,SC,2026,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.643791089718242,-1.9726035397240052
South Carolina,SC,2027,ssp245,Medium emissions (SSP245),projected,17.616394629442244,16.16896772320792,-1.4474269062343261
South Carolina,SC,2028,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.046675972603529,-2.5697186568387185
South Carolina,SC,2029,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.856843783349847,-1.7595508460924012
South Carolina,SC,2030,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.755615528209448,-1.8607791012327939
South Carolina,SC,2031,ssp245,Medium emissions (SSP245),projected,17.616394629442244,16.217380575152113,-1.3990140542901366
South Carolina,SC,2032,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.57286256710057,-2.043532062341677
South Carolina,SC,2033,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.511306466224534,-2.105088163217713
South Carolina,SC,2034,ssp245,Medium emissions (SSP245),projected,17.616394629442244,16.13242486049106,-1.48396976895119
South Carolina,SC,2035,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.229337211568827,-2.3870574178734154
South Carolina,SC,2036,ssp245,Medium emissions (SSP245),projected,17.616394629442244,15.686558349569326,-1.9298362798729174
South Carolina,SC,2025,ssp585,High emissions (SSP585),observed,17.616394629442244,17.616394629442244,0.0
South Carolina,SC,2026,ssp585,High emissions (SSP585),projected,17.616394629442244,14.933930177104758,-2.6824644523374883
South Carolina,SC,2027,ssp585,High emissions (SSP585),projected,17.616394629442244,15.424601548376867,-2.191793081065378
South Carolina,SC,2028,ssp585,High emissions (SSP585),projected,17.616394629442244,15.385857890911401,-2.230536738530845
South Carolina,SC,2029,ssp585,High emissions (SSP585),projected,17.616394629442244,15.216340261080026,-2.4000543683622184
South Carolina,SC,2030,ssp585,High emissions (SSP585),projected,17.616394629442244,14.789995840939767,-2.8263987885024773
South Carolina,SC,2031,ssp585,High emissions (SSP585),projected,17.616394629442244,15.309942740987163,-2.3064518884550824
South Carolina,SC,2032,ssp585,High emissions (SSP585),projected,17.616394629442244,14.928677975544009,-2.6877166538982378
South Carolina,SC,2033,ssp585,High emissions (SSP585),projected,17.616394629442244,15.187320262208623,-2.4290743672336235
South Carolina,SC,2034,ssp585,High emissions (SSP585),projected,17.616394629442244,16.088072914478367,-1.5283217149638753
South Carolina,SC,2035,ssp585,High emissions (SSP585),projected,17.616394629442244,16.828361769203028,-0.788032860239219
South Carolina,SC,2036,ssp585,High emissions (SSP585),projected,17.616394629442244,15.880310972152307,-1.7360836572899427
South Dakota,SD,2025,ssp126,Low emissions (SSP126),observed,8.343698217466962,8.343698217466962,0.0
South Dakota,SD,2026,ssp126,Low emissions (SSP126),projected,8.343698217466962,8.47348521552256,0.12978699805559776
South Dakota,SD,2027,ssp126,Low emissions (SSP126),projected,8.343698217466962,8.241175165420811,-0.10252305204615175
South Dakota,SD,2028,ssp126,Low emissions (SSP126),projected,8.343698217466962,9.130322337435164,0.7866241199682024
South Dakota,SD,2029,ssp126,Low emissions (SSP126),projected,8.343698217466962,8.98710861427261,0.6434103968056476
South Dakota,SD,2030,ssp126,Low emissions (SSP126),projected,8.343698217466962,8.608629634439914,0.2649314169729545
South Dakota,SD,2031,ssp126,Low emissions (SSP126),projected,8.343698217466962,8.268159076178721,-0.07553914128823913
South Dakota,SD,2032,ssp126,Low emissions (SSP126),projected,8.343698217466962,9.038079715770303,0.6943814983033414
South Dakota,SD,2033,ssp126,Low emissions (SSP126),projected,8.343698217466962,8.450034623617608,0.10633640615064578
South Dakota,SD,2034,ssp126,Low emissions (SSP126),projected,8.343698217466962,9.102220903089284,0.7585226856223217
South Dakota,SD,2035,ssp126,Low emissions (SSP126),projected,8.343698217466962,9.698720818838682,1.3550226013717195
South Dakota,SD,2036,ssp126,Low emissions (SSP126),projected,8.343698217466962,8.992562855499317,0.6488646380323557
South Dakota,SD,2025,ssp245,Medium emissions (SSP245),observed,8.343698217466962,8.343698217466962,0.0
South Dakota,SD,2026,ssp245,Medium emissions (SSP245),projected,8.343698217466962,8.824946186955406,0.4812479694884444
South Dakota,SD,2027,ssp245,Medium emissions (SSP245),projected,8.343698217466962,7.335774883522561,-1.0079233339444
South Dakota,SD,2028,ssp245,Medium emissions (SSP245),projected,8.343698217466962,8.074384398238003,-0.2693138192289576
South Dakota,SD,2029,ssp245,Medium emissions (SSP245),projected,8.343698217466962,8.57893126271736,0.23523304525039834
South Dakota,SD,2030,ssp245,Medium emissions (SSP245),projected,8.343698217466962,8.386902700173383,0.04320448270642266
South Dakota,SD,2031,ssp245,Medium emissions (SSP245),projected,8.343698217466962,9.325636068435852,0.9819378509688894
South Dakota,SD,2032,ssp245,Medium emissions (SSP245),projected,8.343698217466962,8.06502129070906,-0.27867692675790057
South Dakota,SD,2033,ssp245,Medium emissions (SSP245),projected,8.343698217466962,10.18368738098002,1.839989163513059
South Dakota,SD,2034,ssp245,Medium emissions (SSP245),projected,8.343698217466962,9.046105859273938,0.7024076418069776
South Dakota,SD,2035,ssp245,Medium emissions (SSP245),projected,8.343698217466962,8.784772448352655,0.44107423088569364
South Dakota,SD,2036,ssp245,Medium emissions (SSP245),projected,8.343698217466962,9.878693540973943,1.5349953235069833
South Dakota,SD,2025,ssp585,High emissions (SSP585),observed,8.343698217466962,8.343698217466962,0.0
South Dakota,SD,2026,ssp585,High emissions (SSP585),projected,8.343698217466962,8.185996014697816,-0.15770220276914654
South Dakota,SD,2027,ssp585,High emissions (SSP585),projected,8.343698217466962,9.471526125838592,1.1278279083716305
South Dakota,SD,2028,ssp585,High emissions (SSP585),projected,8.343698217466962,7.7819106740574675,-0.5617875434094949
South Dakota,SD,2029,ssp585,High emissions (SSP585),projected,8.343698217466962,9.351960923626175,1.0082627061592133
South Dakota,SD,2030,ssp585,High emissions (SSP585),projected,8.343698217466962,8.714236575686751,0.37053835821979053
South Dakota,SD,2031,ssp585,High emissions (SSP585),projected,8.343698217466962,9.811984682819576,1.4682864653526149
South Dakota,SD,2032,ssp585,High emissions (SSP585),projected,8.343698217466962,8.335561557828441,-0.008136659638519969
South Dakota,SD,2033,ssp585,High emissions (SSP585),projected,8.343698217466962,8.049011208680367,-0.2946870087865948
South Dakota,SD,2034,ssp585,High emissions (SSP585),projected,8.343698217466962,9.668333668003104,1.3246354505361422
South Dakota,SD,2035,ssp585,High emissions (SSP585),projected,8.343698217466962,8.886192391800034,0.5424941743330722
South Dakota,SD,2036,ssp585,High emissions (SSP585),projected,8.343698217466962,7.810994145060985,-0.5327040724059754
Tennessee,TN,2025,ssp126,Low emissions (SSP126),observed,15.303866988060092,15.303866988060092,0.0
Tennessee,TN,2026,ssp126,Low emissions (SSP126),projected,15.303866988060092,13.310838524615319,-1.9930284634447737
Tennessee,TN,2027,ssp126,Low emissions (SSP126),projected,15.303866988060092,12.884378392673629,-2.41948859538646
Tennessee,TN,2028,ssp126,Low emissions (SSP126),projected,15.303866988060092,12.953155605863099,-2.350711382196988
Tennessee,TN,2029,ssp126,Low emissions (SSP126),projected,15.303866988060092,13.287874784666016,-2.0159922033940743
Tennessee,TN,2030,ssp126,Low emissions (SSP126),projected,15.303866988060092,12.454620319344587,-2.849246668715504
Tennessee,TN,2031,ssp126,Low emissions (SSP126),projected,15.303866988060092,12.550999639873258,-2.7528673481868364
Tennessee,TN,2032,ssp126,Low emissions (SSP126),projected,15.303866988060092,13.459322378131063,-1.8445446099290288
Tennessee,TN,2033,ssp126,Low emissions (SSP126),projected,15.303866988060092,12.27621002472305,-3.02765696333704
Tennessee,TN,2034,ssp126,Low emissions (SSP126),projected,15.303866988060092,14.06558261283635,-1.2382843752237407
Tennessee,TN,2035,ssp126,Low emissions (SSP126),projected,15.303866988060092,12.627964138680888,-2.6759028493792028
Tennessee,TN,2036,ssp126,Low emissions (SSP126),projected,15.303866988060092,12.755034357796376,-2.5488326302637168
Tennessee,TN,2025,ssp245,Medium emissions (SSP245),observed,15.303866988060092,15.303866988060092,0.0
Tennessee,TN,2026,ssp245,Medium emissions (SSP245),projected,15.303866988060092,12.871032198383022,-2.43283478967707
Tennessee,TN,2027,ssp245,Medium emissions (SSP245),projected,15.303866988060092,13.256642481380574,-2.0472245066795147
Tennessee,TN,2028,ssp245,Medium emissions (SSP245),projected,15.303866988060092,12.347890971228985,-2.9559760168311047
Tennessee,TN,2029,ssp245,Medium emissions (SSP245),projected,15.303866988060092,13.399960595479477,-1.9039063925806095
Tennessee,TN,2030,ssp245,Medium emissions (SSP245),projected,15.303866988060092,12.807350301318388,-2.4965166867417055
Tennessee,TN,2031,ssp245,Medium emissions (SSP245),projected,15.303866988060092,13.736537168418286,-1.5673298196418055
Tennessee,TN,2032,ssp245,Medium emissions (SSP245),projected,15.303866988060092,12.864906984180497,-2.4389600038795898
Tennessee,TN,2033,ssp245,Medium emissions (SSP245),projected,15.303866988060092,13.453130079511691,-1.850736908548402
Tennessee,TN,2034,ssp245,Medium emissions (SSP245),projected,15.303866988060092,13.415465243625755,-1.8884017444343373
Tennessee,TN,2035,ssp245,Medium emissions (SSP245),projected,15.303866988060092,12.7496786979899,-2.554188290070192
Tennessee,TN,2036,ssp245,Medium emissions (SSP245),projected,15.303866988060092,12.99618321518369,-2.3076837728764024
Tennessee,TN,2025,ssp585,High emissions (SSP585),observed,15.303866988060092,15.303866988060092,0.0
Tennessee,TN,2026,ssp585,High emissions (SSP585),projected,15.303866988060092,12.059433364348202,-3.244433623711891
Tennessee,TN,2027,ssp585,High emissions (SSP585),projected,15.303866988060092,13.009503343475634,-2.2943636445844593
Tennessee,TN,2028,ssp585,High emissions (SSP585),projected,15.303866988060092,12.786116497687146,-2.5177504903729435
Tennessee,TN,2029,ssp585,High emissions (SSP585),projected,15.303866988060092,13.243714514657627,-2.060152473402465
Tennessee,TN,2030,ssp585,High emissions (SSP585),projected,15.303866988060092,12.239809371426679,-3.0640576166334146
Tennessee,TN,2031,ssp585,High emissions (SSP585),projected,15.303866988060092,12.83222666125626,-2.471640326803828
Tennessee,TN,2032,ssp585,High emissions (SSP585),projected,15.303866988060092,12.965636159807973,-2.3382308282521134
Tennessee,TN,2033,ssp585,High emissions (SSP585),projected,15.303866988060092,12.832579742369788,-2.471287245690305
Tennessee,TN,2034,ssp585,High emissions (SSP585),projected,15.303866988060092,13.988860289728041,-1.315006698332049
Tennessee,TN,2035,ssp585,High emissions (SSP585),projected,15.303866988060092,14.321834266447244,-0.9820327216128493
Tennessee,TN,2036,ssp585,High emissions (SSP585),projected,15.303866988060092,13.356769200397958,-1.9470977876621347
Texas,TX,2025,ssp126,Low emissions (SSP126),observed,19.854969577623947,19.854969577623947,0.0
Texas,TX,2026,ssp126,Low emissions (SSP126),projected,19.854969577623947,19.570328066921586,-0.28464151070236055
Texas,TX,2027,ssp126,Low emissions (SSP126),projected,19.854969577623947,18.93596820605975,-0.9190013715641949
Texas,TX,2028,ssp126,Low emissions (SSP126),projected,19.854969577623947,18.368730054934602,-1.4862395226893443
Texas,TX,2029,ssp126,Low emissions (SSP126),projected,19.854969577623947,18.7097174353135,-1.1452521423104456
Texas,TX,2030,ssp126,Low emissions (SSP126),projected,19.854969577623947,17.915317334460823,-1.9396522431631227
Texas,TX,2031,ssp126,Low emissions (SSP126),projected,19.854969577623947,17.29085509970157,-2.564114477922379
Texas,TX,2032,ssp126,Low emissions (SSP126),projected,19.854969577623947,19.26644917463606,-0.5885204029878864
Texas,TX,2033,ssp126,Low emissions (SSP126),projected,19.854969577623947,17.58653326569968,-2.2684363119242703
Texas,TX,2034,ssp126,Low emissions (SSP126),projected,19.854969577623947,18.850345539808725,-1.004624037815223
Texas,TX,2035,ssp126,Low emissions (SSP126),projected,19.854969577623947,17.460595394743642,-2.394374182880304
Texas,TX,2036,ssp126,Low emissions (SSP126),projected,19.854969577623947,17.6491171823251,-2.20585239529885
Texas,TX,2025,ssp245,Medium emissions (SSP245),observed,19.854969577623947,19.854969577623947,0.0
Texas,TX,2026,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.155034543428616,-1.6999350341953268
Texas,TX,2027,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.44456022850927,-1.4104093491146767
Texas,TX,2028,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.63750146619136,-1.217468111432587
Texas,TX,2029,ssp245,Medium emissions (SSP245),projected,19.854969577623947,19.57781139056876,-0.27715818705519035
Texas,TX,2030,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.046599039860755,-1.8083705377631898
Texas,TX,2031,ssp245,Medium emissions (SSP245),projected,19.854969577623947,19.30293704641738,-0.5520325312065677
Texas,TX,2032,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.646596827362906,-1.2083727502610382
Texas,TX,2033,ssp245,Medium emissions (SSP245),projected,19.854969577623947,19.579982833073853,-0.2749867445500958
Texas,TX,2034,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.89395869716077,-0.9610108804631797
Texas,TX,2035,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.02846794420579,-1.8265016334181559
Texas,TX,2036,ssp245,Medium emissions (SSP245),projected,19.854969577623947,18.927100149783072,-0.9278694278408711
Texas,TX,2025,ssp585,High emissions (SSP585),observed,19.854969577623947,19.854969577623947,0.0
Texas,TX,2026,ssp585,High emissions (SSP585),projected,19.854969577623947,17.786730290092944,-2.068239287531003
Texas,TX,2027,ssp585,High emissions (SSP585),projected,19.854969577623947,19.67094881146831,-0.1840207661556387
Texas,TX,2028,ssp585,High emissions (SSP585),projected,19.854969577623947,17.50947458606991,-2.345494991554035
Texas,TX,2029,ssp585,High emissions (SSP585),projected,19.854969577623947,18.320113425013545,-1.5348561526103992
Texas,TX,2030,ssp585,High emissions (SSP585),projected,19.854969577623947,19.09974672490546,-0.7552228527184847
Texas,TX,2031,ssp585,High emissions (SSP585),projected,19.854969577623947,17.625669740106897,-2.229299837517047
Texas,TX,2032,ssp585,High emissions (SSP585),projected,19.854969577623947,17.595242443801972,-2.259727133821973
Texas,TX,2033,ssp585,High emissions (SSP585),projected,19.854969577623947,18.128441071710313,-1.7265285059136322
Texas,TX,2034,ssp585,High emissions (SSP585),projected,19.854969577623947,19.778309828088762,-0.07665974953518608
Texas,TX,2035,ssp585,High emissions (SSP585),projected,19.854969577623947,20.554024677574176,0.6990550999502321
Texas,TX,2036,ssp585,High emissions (SSP585),projected,19.854969577623947,17.72010275650357,-2.134866821120374
Utah,UT,2025,ssp126,Low emissions (SSP126),observed,11.049222199687627,11.049222199687627,0.0
Utah,UT,2026,ssp126,Low emissions (SSP126),projected,11.049222199687627,9.145143503498963,-1.9040786961886615
Utah,UT,2027,ssp126,Low emissions (SSP126),projected,11.049222199687627,8.36581366978241,-2.6834085299052135
Utah,UT,2028,ssp126,Low emissions (SSP126),projected,11.049222199687627,8.871931940722446,-2.1772902589651792
Utah,UT,2029,ssp126,Low emissions (SSP126),projected,11.049222199687627,9.340775327204227,-1.7084468724833957
Utah,UT,2030,ssp126,Low emissions (SSP126),projected,11.049222199687627,8.773916984107677,-2.2753052155799476
Utah,UT,2031,ssp126,Low emissions (SSP126),projected,11.049222199687627,8.220936762187598,-2.8282854375000284
Utah,UT,2032,ssp126,Low emissions (SSP126),projected,11.049222199687627,9.186858887739742,-1.8623633119478826
Utah,UT,2033,ssp126,Low emissions (SSP126),projected,11.049222199687627,8.477466464624253,-2.5717557350633706
Utah,UT,2034,ssp126,Low emissions (SSP126),projected,11.049222199687627,8.798065557392382,-2.2511566422952423
Utah,UT,2035,ssp126,Low emissions (SSP126),projected,11.049222199687627,9.110510723400724,-1.9387114762869002
Utah,UT,2036,ssp126,Low emissions (SSP126),projected,11.049222199687627,8.65094981619264,-2.3982723834949837
Utah,UT,2025,ssp245,Medium emissions (SSP245),observed,11.049222199687627,11.049222199687627,0.0
Utah,UT,2026,ssp245,Medium emissions (SSP245),projected,11.049222199687627,9.28971505516374,-1.7595071445238855
Utah,UT,2027,ssp245,Medium emissions (SSP245),projected,11.049222199687627,8.497389819905779,-2.551832379781846
Utah,UT,2028,ssp245,Medium emissions (SSP245),projected,11.049222199687627,8.795528736337898,-2.2536934633497268
Utah,UT,2029,ssp245,Medium emissions (SSP245),projected,11.049222199687627,8.689095090688566,-2.3601271089990568
Utah,UT,2030,ssp245,Medium emissions (SSP245),projected,11.049222199687627,8.767898887510608,-2.2813233121770145
Utah,UT,2031,ssp245,Medium emissions (SSP245),projected,11.049222199687627,10.046724138060235,-1.0024980616273906
Utah,UT,2032,ssp245,Medium emissions (SSP245),projected,11.049222199687627,9.13955259961823,-1.909669600069393
Utah,UT,2033,ssp245,Medium emissions (SSP245),projected,11.049222199687627,9.643891613936416,-1.4053305857512095
Utah,UT,2034,ssp245,Medium emissions (SSP245),projected,11.049222199687627,8.85830797544774,-2.1909142242398825
Utah,UT,2035,ssp245,Medium emissions (SSP245),projected,11.049222199687627,8.883894478875659,-2.165327720811964
Utah,UT,2036,ssp245,Medium emissions (SSP245),projected,11.049222199687627,8.947231733024486,-2.1019904666631386
Utah,UT,2025,ssp585,High emissions (SSP585),observed,11.049222199687627,11.049222199687627,0.0
Utah,UT,2026,ssp585,High emissions (SSP585),projected,11.049222199687627,8.708065216984632,-2.3411569827029926
Utah,UT,2027,ssp585,High emissions (SSP585),projected,11.049222199687627,9.573575009500411,-1.475647190187213
Utah,UT,2028,ssp585,High emissions (SSP585),projected,11.049222199687627,7.799361498835891,-3.249860700851732
Utah,UT,2029,ssp585,High emissions (SSP585),projected,11.049222199687627,8.731129272747213,-2.3180929269404107
Utah,UT,2030,ssp585,High emissions (SSP585),projected,11.049222199687627,9.74398042471174,-1.305241774975884
Utah,UT,2031,ssp585,High emissions (SSP585),projected,11.049222199687627,9.306094026832593,-1.743128172855031
Utah,UT,2032,ssp585,High emissions (SSP585),projected,11.049222199687627,7.956607645195031,-3.0926145544925943
Utah,UT,2033,ssp585,High emissions (SSP585),projected,11.049222199687627,8.632104157215576,-2.4171180424720493
Utah,UT,2034,ssp585,High emissions (SSP585),projected,11.049222199687627,8.475298950680688,-2.573923249006935
Utah,UT,2035,ssp585,High emissions (SSP585),projected,11.049222199687627,9.560068875455679,-1.489153324231945
Utah,UT,2036,ssp585,High emissions (SSP585),projected,11.049222199687627,7.596916983635659,-3.452305216051966
Vermont,VT,2025,ssp126,Low emissions (SSP126),observed,6.389879743738701,6.389879743738701,0.0
Vermont,VT,2026,ssp126,Low emissions (SSP126),projected,6.389879743738701,6.07911277392249,-0.31076696981621216
Vermont,VT,2027,ssp126,Low emissions (SSP126),projected,6.389879743738701,5.9572300203968584,-0.4326497233418438
Vermont,VT,2028,ssp126,Low emissions (SSP126),projected,6.389879743738701,6.497749896883355,0.10787015314465301
Vermont,VT,2029,ssp126,Low emissions (SSP126),projected,6.389879743738701,6.199641147724805,-0.19023859601389698
Vermont,VT,2030,ssp126,Low emissions (SSP126),projected,6.389879743738701,6.285841082318475,-0.1040386614202266
Vermont,VT,2031,ssp126,Low emissions (SSP126),projected,6.389879743738701,5.972657690342645,-0.41722205339605645
Vermont,VT,2032,ssp126,Low emissions (SSP126),projected,6.389879743738701,5.346278267836448,-1.043601475902255
Vermont,VT,2033,ssp126,Low emissions (SSP126),projected,6.389879743738701,5.419509735942276,-0.9703700077964269
Vermont,VT,2034,ssp126,Low emissions (SSP126),projected,6.389879743738701,6.690128080715694,0.3002483369769919
Vermont,VT,2035,ssp126,Low emissions (SSP126),projected,6.389879743738701,5.7707118531811,-0.619167890557602
Vermont,VT,2036,ssp126,Low emissions (SSP126),projected,6.389879743738701,5.626830114867945,-0.763049628870757
Vermont,VT,2025,ssp245,Medium emissions (SSP245),observed,6.389879743738701,6.389879743738701,0.0
Vermont,VT,2026,ssp245,Medium emissions (SSP245),projected,6.389879743738701,6.346585300370085,-0.04329444336861727
Vermont,VT,2027,ssp245,Medium emissions (SSP245),projected,6.389879743738701,5.487645289321599,-0.9022344544171031
Vermont,VT,2028,ssp245,Medium emissions (SSP245),projected,6.389879743738701,5.706746723473202,-0.6831330202655004
Vermont,VT,2029,ssp245,Medium emissions (SSP245),projected,6.389879743738701,5.5096061366506115,-0.8802736070880918
Vermont,VT,2030,ssp245,Medium emissions (SSP245),projected,6.389879743738701,5.345794794859445,-1.0440849488792572
Vermont,VT,2031,ssp245,Medium emissions (SSP245),projected,6.389879743738701,6.121428464792648,-0.2684512789460542
Vermont,VT,2032,ssp245,Medium emissions (SSP245),projected,6.389879743738701,6.1332337001149595,-0.25664604362374377
Vermont,VT,2033,ssp245,Medium emissions (SSP245),projected,6.389879743738701,6.174487560294354,-0.2153921834443497
Vermont,VT,2034,ssp245,Medium emissions (SSP245),projected,6.389879743738701,5.418717779407203,-0.9711619643314994
Vermont,VT,2035,ssp245,Medium emissions (SSP245),projected,6.389879743738701,5.479617720746159,-0.9102620229925431
Vermont,VT,2036,ssp245,Medium emissions (SSP245),projected,6.389879743738701,5.840659293880222,-0.5492204498584807
Vermont,VT,2025,ssp585,High emissions (SSP585),observed,6.389879743738701,6.389879743738701,0.0
Vermont,VT,2026,ssp585,High emissions (SSP585),projected,6.389879743738701,4.982271362321224,-1.4076083814174785
Vermont,VT,2027,ssp585,High emissions (SSP585),projected,6.389879743738701,5.463403015825514,-0.9264767279131882
Vermont,VT,2028,ssp585,High emissions (SSP585),projected,6.389879743738701,5.3770038862256415,-1.0128758575130608
Vermont,VT,2029,ssp585,High emissions (SSP585),projected,6.389879743738701,6.621744048865082,0.2318643051263799
Vermont,VT,2030,ssp585,High emissions (SSP585),projected,6.389879743738701,5.427380968740368,-0.9624987749983345
Vermont,VT,2031,ssp585,High emissions (SSP585),projected,6.389879743738701,5.793476028207177,-0.5964037155315244
Vermont,VT,2032,ssp585,High emissions (SSP585),projected,6.389879743738701,7.2670019256023,0.877122181863598
Vermont,VT,2033,ssp585,High emissions (SSP585),projected,6.389879743738701,5.520712721202562,-0.8691670225361405
Vermont,VT,2034,ssp585,High emissions (SSP585),projected,6.389879743738701,5.671865679937445,-0.718014063801258
Vermont,VT,2035,ssp585,High emissions (SSP585),projected,6.389879743738701,6.118480044763103,-0.2713996989755994
Vermont,VT,2036,ssp585,High emissions (SSP585),projected,6.389879743738701,6.57098856613155,0.18110882239284826
Virginia,VA,2025,ssp126,Low emissions (SSP126),observed,13.595770235252587,13.595770235252587,0.0
Virginia,VA,2026,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.395331606359658,-2.200438628892929
Virginia,VA,2027,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.656514203364935,-1.9392560318876544
Virginia,VA,2028,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.50312158463036,-2.0926486506222246
Virginia,VA,2029,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.953362887445781,-1.6424073478068064
Virginia,VA,2030,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.23186630725218,-2.363903928000406
Virginia,VA,2031,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.507833228839571,-2.0879370064130165
Virginia,VA,2032,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.689777249901649,-1.9059929853509379
Virginia,VA,2033,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.084947135319124,-2.510823099933462
Virginia,VA,2034,ssp126,Low emissions (SSP126),projected,13.595770235252587,12.91404827853418,-0.6817219567184072
Virginia,VA,2035,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.456063033848734,-2.1397072014038514
Virginia,VA,2036,ssp126,Low emissions (SSP126),projected,13.595770235252587,11.460527612574786,-2.135242622677801
Virginia,VA,2025,ssp245,Medium emissions (SSP245),observed,13.595770235252587,13.595770235252587,0.0
Virginia,VA,2026,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.879241439048984,-1.716528796203602
Virginia,VA,2027,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.896439589570539,-1.699330645682048
Virginia,VA,2028,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.008696327476251,-2.587073907776336
Virginia,VA,2029,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.754659699226796,-1.8411105360257904
Virginia,VA,2030,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.4487091067338,-2.1470611285187866
Virginia,VA,2031,ssp245,Medium emissions (SSP245),projected,13.595770235252587,12.194805074949732,-1.4009651603028521
Virginia,VA,2032,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.952361037919518,-1.6434091973330687
Virginia,VA,2033,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.979444423067951,-1.6163258121846362
Virginia,VA,2034,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.75447156145165,-1.8412986738009351
Virginia,VA,2035,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.291365750676988,-2.3044044845756004
Virginia,VA,2036,ssp245,Medium emissions (SSP245),projected,13.595770235252587,11.610681311864857,-1.9850889233877311
Virginia,VA,2025,ssp585,High emissions (SSP585),observed,13.595770235252587,13.595770235252587,0.0
Virginia,VA,2026,ssp585,High emissions (SSP585),projected,13.595770235252587,10.715019665346642,-2.8807505699059464
Virginia,VA,2027,ssp585,High emissions (SSP585),projected,13.595770235252587,11.605574297487303,-1.9901959377652845
Virginia,VA,2028,ssp585,High emissions (SSP585),projected,13.595770235252587,11.222825612583803,-2.372944622668783
